"Days","Rater","Compound","Garden","RoseType","BushID","FlowerID"
4,14,12,1,2,15,91987
11,11,12,1,2,15,98885
14,6,12,1,2,15,50225
20,9,12,1,2,15,35430
10,10,12,1,2,15,48041
15,14,12,1,2,15,17888
6,10,12,1,2,15,53318
5,14,12,1,2,15,57728
7,5,12,1,2,15,11962
17,6,12,1,2,15,33381
10,8,12,1,2,15,85496
8,1,12,1,2,15,1905
17,13,13,1,1,15,85778
6,7,13,1,1,15,67767
13,5,13,1,1,15,87679
19,14,13,1,1,15,50357
24,8,13,1,1,15,84959
18,9,13,1,1,15,74565
17,9,13,1,1,15,99077
21,3,13,1,1,15,43484
18,9,13,1,1,15,42822
17,2,13,1,1,15,65900
11,2,13,1,1,15,64611
12,6,13,1,1,15,98479
17,1,13,1,1,15,52399
18,14,13,1,2,15,75692
17,2,13,1,2,15,1910
4,4,13,1,2,15,74865
13,7,13,1,2,15,32278
14,8,13,1,2,15,67752
9,4,13,1,2,15,29430
11,3,13,1,2,15,39870
8,14,13,1,2,15,37593
11,11,13,1,2,15,9492
12,2,13,1,2,15,57038
16,9,13,1,2,15,21497
18,9,13,1,2,15,33549
13,9,13,1,2,15,66922
3,12,14,1,1,15,87003
11,13,14,1,1,15,31300
13,3,14,1,1,15,12039
8,3,14,1,1,15,65338
3,1,14,1,1,15,47920
23,4,14,1,1,15,30802
13,5,14,1,1,15,55168
7,13,14,1,1,15,16686
2,4,14,1,1,15,99442
14,2,14,1,1,15,99862
8,4,14,1,1,15,88208
16,13,14,1,1,15,95676
10,2,14,1,1,15,149
8,15,14,1,2,15,72995
9,9,14,1,2,15,70068
3,8,14,1,2,15,64337
7,15,14,1,2,15,26824
13,6,14,1,2,15,44447
11,1,14,1,2,15,43250
9,8,14,1,2,15,32968
9,13,14,1,2,15,18444
6,15,14,1,2,15,70355
18,6,14,1,2,15,26726
8,8,14,1,2,15,32564
8,8,14,1,2,15,30315
11,4,14,1,2,15,74111
10,14,15,1,1,15,42277
18,7,15,1,1,15,4365
14,2,15,1,1,15,46368
18,2,15,1,1,15,98083
3,1,15,1,1,15,14892
19,6,15,1,1,15,93896
18,2,15,1,1,15,29539
18,9,15,1,1,15,23657
11,15,15,1,1,15,14405
20,11,15,1,1,15,3456
12,1,15,1,1,15,36216
14,13,15,1,1,15,99118
11,13,15,1,1,15,84841
14,6,15,1,2,15,4201
13,3,15,1,2,15,30234
19,4,15,1,2,15,66315
12,6,15,1,2,15,51248
24,5,15,1,2,15,57199
7,9,15,1,2,15,68381
6,4,15,1,2,15,65297
14,8,15,1,2,15,24735
17,2,15,1,2,15,62206
10,14,15,1,2,15,36180
14,3,15,1,2,15,20356
10,8,15,1,2,15,98245
17,10,15,1,2,15,95520
4,8,1,1,1,17,76469
1,11,1,1,1,17,82546
8,4,1,1,1,17,80270
3,14,1,1,1,17,70208
4,6,1,1,1,17,77992
6,15,1,1,1,17,82621
1,15,1,1,1,17,87002
6,2,1,1,1,17,88612
1,11,1,1,1,17,95659
4,3,1,1,1,17,69311
4,11,1,1,1,17,51184
8,8,1,1,1,17,28628
4,7,1,1,1,17,62355
9,8,1,1,2,17,67995
8,14,1,1,2,17,49724
4,6,1,1,2,17,39345
5,6,1,1,2,17,66145
5,12,1,1,2,17,82156
5,14,1,1,2,17,11983
2,2,1,1,2,17,91568
8,3,1,1,2,17,21584
10,7,1,1,2,17,63152
7,4,1,1,2,17,82020
2,10,1,1,2,17,11451
13,8,1,1,2,17,97573
2,9,1,1,2,17,92783
4,12,2,1,1,17,63085
6,2,2,1,1,17,26778
4,2,2,1,1,17,12106
11,13,2,1,1,17,59977
6,2,2,1,1,17,99258
5,7,2,1,1,17,37060
13,10,2,1,1,17,40520
8,9,2,1,1,17,41791
13,5,2,1,1,17,44331
10,1,2,1,1,17,63887
11,9,2,1,1,17,33162
6,5,2,1,1,17,2253
11,6,2,1,1,17,40997
12,13,2,1,2,17,40196
6,5,2,1,2,17,75907
14,6,2,1,2,17,282
14,13,2,1,2,17,41573
9,11,2,1,2,17,61335
4,5,2,1,2,17,7910
5,2,2,1,2,17,60735
11,15,2,1,2,17,27608
8,10,2,1,2,17,72408
15,12,2,1,2,17,3653
7,11,2,1,2,17,35217
11,8,2,1,2,17,85962
11,8,2,1,2,17,93713
7,9,3,1,1,17,44298
8,12,3,1,1,17,44173
7,11,3,1,1,17,48703
9,6,3,1,1,17,88078
10,2,3,1,1,17,70650
2,11,3,1,1,17,13982
9,11,3,1,1,17,64201
11,6,3,1,1,17,87477
4,10,3,1,1,17,18386
4,14,3,1,1,17,18285
8,12,3,1,1,17,11006
8,13,3,1,1,17,79457
3,5,3,1,1,17,24095
7,14,3,1,2,17,293
8,10,3,1,2,17,4488
6,12,3,1,2,17,94158
2,15,3,1,2,17,3208
18,3,3,1,2,17,96096
8,3,3,1,2,17,10697
3,15,3,1,2,17,56742
4,14,3,1,2,17,22407
9,7,3,1,2,17,8786
2,1,3,1,2,17,81512
7,5,3,1,2,17,44255
6,1,3,1,2,17,59941
11,9,3,1,2,17,18663
3,7,4,1,1,17,80778
3,11,4,1,1,17,62062
3,11,4,1,1,17,47894
4,12,4,1,1,17,41369
1,6,4,1,1,17,88133
2,12,4,1,1,17,81885
4,13,4,1,1,17,63434
4,7,4,1,1,17,61449
1,5,4,1,1,17,41419
1,2,4,1,1,17,30921
3,13,4,1,1,17,67362
1,5,4,1,1,17,66458
4,12,4,1,1,17,79632
2,3,4,1,2,17,73767
3,3,4,1,2,17,86655
2,5,4,1,2,17,9136
4,3,4,1,2,17,85480
6,3,4,1,2,17,17699
4,2,4,1,2,17,81178
9,8,4,1,2,17,66572
2,1,4,1,2,17,20587
6,14,4,1,2,17,53185
4,14,4,1,2,17,87978
7,3,4,1,2,17,46770
2,14,4,1,2,17,11952
2,5,4,1,2,17,81651
3,6,5,1,1,17,96546
9,15,5,1,1,17,39682
5,11,5,1,1,17,32596
5,15,5,1,1,17,48137
4,3,5,1,1,17,62176
2,12,5,1,1,17,91445
5,1,5,1,1,17,56268
8,1,5,1,1,17,59079
6,7,5,1,1,17,66353
9,14,5,1,1,17,10661
1,9,5,1,1,17,64393
10,7,5,1,1,17,66452
3,10,5,1,1,17,4634
5,7,5,1,2,17,2763
10,9,5,1,2,17,55866
2,5,5,1,2,17,46819
4,5,5,1,2,17,23797
4,8,5,1,2,17,10164
4,7,5,1,2,17,85227
11,9,5,1,2,17,91723
4,4,5,1,2,17,56915
4,1,5,1,2,17,4248
7,13,5,1,2,17,7007
2,14,5,1,2,17,70299
11,9,5,1,2,17,75411
8,9,5,1,2,17,48427
5,12,6,1,1,17,10514
14,2,6,1,1,17,58238
3,15,6,1,1,17,29394
7,15,6,1,1,17,26856
5,12,6,1,1,17,95512
11,5,6,1,1,17,15637
4,15,6,1,1,17,7292
3,5,6,1,1,17,33358
2,3,6,1,1,17,39794
7,10,6,1,1,17,81722
3,2,6,1,1,17,75158
7,7,6,1,1,17,20584
4,12,6,1,1,17,64867
7,1,6,1,2,17,6759
2,12,6,1,2,17,92789
8,3,6,1,2,17,12071
9,7,6,1,2,17,77119
7,7,6,1,2,17,93856
20,14,6,1,2,17,28100
6,1,6,1,2,17,64990
5,9,6,1,2,17,94269
2,8,6,1,2,17,1529
5,13,6,1,2,17,9231
11,11,6,1,2,17,22828
16,3,6,1,2,17,41638
7,5,6,1,2,17,66754
6,8,7,1,1,17,71757
6,3,7,1,1,17,3648
4,6,7,1,1,17,94027
7,14,7,1,1,17,80154
5,12,7,1,1,17,98649
3,5,7,1,1,17,26216
5,2,7,1,1,17,15649
3,13,7,1,1,17,88083
1,2,7,1,1,17,71613
2,2,7,1,1,17,27116
5,2,7,1,1,17,63513
2,11,7,1,1,17,87491
5,3,7,1,1,17,23393
4,13,7,1,2,17,48368
7,12,7,1,2,17,7888
5,2,7,1,2,17,14421
4,10,7,1,2,17,7040
4,10,7,1,2,17,33412
2,10,7,1,2,17,7915
5,5,7,1,2,17,52629
8,14,7,1,2,17,83786
3,7,7,1,2,17,60552
5,12,7,1,2,17,72077
2,2,7,1,2,17,4602
6,2,7,1,2,17,45684
6,12,7,1,2,17,38871
1,10,8,1,1,17,51317
4,13,8,1,1,17,96659
1,1,8,1,1,17,94684
6,2,8,1,1,17,69491
2,5,8,1,1,17,76659
6,8,8,1,1,17,35188
2,13,8,1,1,17,95755
6,1,8,1,1,17,69619
1,15,8,1,1,17,37363
8,5,8,1,1,17,86719
5,1,8,1,1,17,70845
3,9,8,1,1,17,96757
10,6,8,1,1,17,62924
2,15,8,1,2,17,35093
5,9,8,1,2,17,13119
9,12,8,1,2,17,68538
1,5,8,1,2,17,47139
5,2,8,1,2,17,59307
4,11,8,1,2,17,77112
3,4,8,1,2,17,90934
2,2,8,1,2,17,48529
5,14,8,1,2,17,29710
1,7,8,1,2,17,509
3,13,8,1,2,17,13754
1,15,8,1,2,17,54354
5,14,8,1,2,17,89968
6,2,9,1,1,17,88143
6,12,9,1,1,17,32482
4,10,9,1,1,17,73850
2,1,9,1,1,17,37753
7,2,9,1,1,17,78257
2,6,9,1,1,17,2080
10,8,9,1,1,17,5027
8,2,9,1,1,17,74913
16,3,9,1,1,17,71826
12,14,9,1,1,17,49366
11,8,9,1,1,17,45002
3,15,9,1,1,17,64862
14,9,9,1,1,17,84190
4,6,9,1,2,17,27942
1,3,9,1,2,17,21154
3,2,9,1,2,17,54167
3,5,9,1,2,17,1571
5,9,9,1,2,17,30471
4,2,9,1,2,17,10804
2,10,9,1,2,17,44025
6,8,9,1,2,17,55334
5,8,9,1,2,17,53486
3,4,9,1,2,17,97615
2,5,9,1,2,17,36763
7,2,9,1,2,17,67646
7,3,9,1,2,17,86487
5,7,10,1,1,17,3405
4,9,10,1,1,17,93539
1,2,10,1,1,17,30813
4,11,10,1,1,17,621
4,13,10,1,1,17,94910
5,8,10,1,1,17,34469
4,1,10,1,1,17,67934
1,10,10,1,1,17,83907
2,14,10,1,1,17,89448
6,7,10,1,1,17,38269
1,13,10,1,1,17,81095
4,15,10,1,1,17,89541
2,6,10,1,1,17,74270
2,10,10,1,2,17,34136
2,4,10,1,2,17,53264
3,2,10,1,2,17,21622
2,4,10,1,2,17,69752
3,2,10,1,2,17,47530
1,1,10,1,2,17,52681
2,4,10,1,2,17,13753
1,13,10,1,2,17,49305
2,2,10,1,2,17,76157
2,4,10,1,2,17,49650
1,1,10,1,2,17,40334
1,15,10,1,2,17,5849
1,10,10,1,2,17,29624
13,12,11,1,1,17,35113
7,11,11,1,1,17,48986
8,2,11,1,1,17,51183
7,9,11,1,1,17,22117
3,10,11,1,1,17,44051
2,5,11,1,1,17,44503
9,8,11,1,1,17,78872
2,7,11,1,1,17,98769
3,14,11,1,1,17,86442
9,12,11,1,1,17,32429
6,6,11,1,1,17,52745
6,1,11,1,1,17,54372
4,10,11,1,1,17,93131
9,15,11,1,2,17,59368
7,1,11,1,2,17,60142
6,6,11,1,2,17,69607
5,12,11,1,2,17,3562
7,11,11,1,2,17,71963
4,15,11,1,2,17,56726
1,11,11,1,2,17,90663
6,1,11,1,2,17,40405
4,12,11,1,2,17,21401
11,7,11,1,2,17,95821
6,11,11,1,2,17,36484
3,1,11,1,2,17,56844
3,8,11,1,2,17,63598
4,4,12,1,1,17,85446
2,15,12,1,1,17,2937
5,12,12,1,1,17,30491
8,8,12,1,1,17,34043
6,14,12,1,1,17,60245
3,1,12,1,1,17,6078
6,1,12,1,1,17,29975
6,15,12,1,1,17,59327
6,2,12,1,1,17,56324
3,5,12,1,1,17,62344
1,7,12,1,1,17,46515
1,13,12,1,1,17,95749
3,11,12,1,1,17,91490
4,4,12,1,2,17,7028
12,6,12,1,2,17,63807
2,5,12,1,2,17,79404
1,5,12,1,2,17,4563
3,5,12,1,2,17,47168
6,13,12,1,2,17,46645
4,10,12,1,2,17,99790
4,2,12,1,2,17,91040
4,14,12,1,2,17,29262
6,14,12,1,2,17,83273
4,15,12,1,2,17,19700
5,3,12,1,2,17,75806
1,12,12,1,2,17,12738
8,7,13,1,1,17,21071
3,5,13,1,1,17,58455
9,8,13,1,1,17,62878
6,10,13,1,1,17,27678
8,7,13,1,1,17,46497
8,7,13,1,1,17,48757
3,15,13,1,1,17,23064
9,8,13,1,1,17,80815
2,1,13,1,1,17,26916
3,5,13,1,1,17,29732
9,1,13,1,1,17,39887
1,15,13,1,1,17,58468
8,6,13,1,1,17,19891
12,14,13,1,2,17,32412
11,7,13,1,2,17,98043
1,13,13,1,2,17,7949
3,10,13,1,2,17,65105
6,9,13,1,2,17,45425
5,11,13,1,2,17,94648
5,2,13,1,2,17,6410
5,10,13,1,2,17,42110
3,10,13,1,2,17,82095
11,6,13,1,2,17,87059
14,7,13,1,2,17,54007
3,15,13,1,2,17,75828
7,15,13,1,2,17,97624
3,10,14,1,1,17,66161
4,3,14,1,1,17,78548
1,4,14,1,1,17,26633
6,2,14,1,1,17,85535
5,2,14,1,1,17,81718
2,4,14,1,1,17,77633
5,14,14,1,1,17,12338
2,5,14,1,1,17,1540
10,5,14,1,1,17,35325
6,1,14,1,1,17,27454
2,5,14,1,1,17,63009
5,1,14,1,1,17,61307
12,2,14,1,1,17,61986
7,7,14,1,2,17,13667
6,2,14,1,2,17,70334
2,4,14,1,2,17,66759
5,5,14,1,2,17,6517
3,7,14,1,2,17,3773
3,6,14,1,2,17,2089
5,7,14,1,2,17,20416
2,7,14,1,2,17,28870
5,7,14,1,2,17,42447
1,4,14,1,2,17,34786
2,4,14,1,2,17,21462
6,6,14,1,2,17,57476
7,7,14,1,2,17,58671
8,3,15,1,1,17,50703
11,12,15,1,1,17,95355
18,9,15,1,1,17,91671
6,12,15,1,1,17,42710
11,3,15,1,1,17,11324
13,10,15,1,1,17,36165
9,3,15,1,1,17,90171
5,4,15,1,1,17,14499
11,3,15,1,1,17,35305
6,2,15,1,1,17,89770
7,5,15,1,1,17,42860
14,1,15,1,1,17,74580
11,12,15,1,1,17,99480
11,7,15,1,2,17,20238
10,3,15,1,2,17,804
16,2,15,1,2,17,37322
5,1,15,1,2,17,59581
8,6,15,1,2,17,74485
5,12,15,1,2,17,24090
11,8,15,1,2,17,60119
6,10,15,1,2,17,1233
5,4,15,1,2,17,10645
11,4,15,1,2,17,68513
14,1,15,1,2,17,10412
8,5,15,1,2,17,21399
12,2,15,1,2,17,1059
7,14,1,1,1,19,52614
3,4,1,1,1,19,40665
12,15,1,1,1,19,97281
11,2,1,1,1,19,97782
4,4,1,1,1,19,44404
9,15,1,1,1,19,65592
3,15,1,1,1,19,47552
6,9,1,1,1,19,26334
5,10,1,1,1,19,38373
3,5,1,1,1,19,95727
9,6,1,1,1,19,18250
8,1,1,1,1,19,74711
1,7,1,1,1,19,31267
11,4,1,1,2,19,4660
4,10,1,1,2,19,2540
13,11,1,1,2,19,47470
3,11,1,1,2,19,45557
6,2,1,1,2,19,79925
5,3,1,1,2,19,3770
3,5,1,1,2,19,16237
8,14,1,1,2,19,9546
9,9,1,1,2,19,63311
5,3,1,1,2,19,287
4,6,1,1,2,19,86289
5,1,1,1,2,19,50104
1,1,1,1,2,19,34552
6,13,2,1,1,19,26359
12,4,2,1,1,19,68936
6,5,2,1,1,19,52542
7,2,2,1,1,19,58009
3,5,2,1,1,19,80989
9,11,2,1,1,19,3735
5,14,2,1,1,19,7899
8,12,2,1,1,19,88706
12,13,2,1,1,19,92788
5,13,2,1,1,19,86666
4,8,2,1,1,19,63865
7,13,2,1,1,19,25136
24,7,2,1,1,19,33573
8,7,2,1,2,19,82932
6,5,2,1,2,19,95847
9,14,2,1,2,19,56771
5,3,2,1,2,19,18366
16,3,2,1,2,19,18854
6,10,2,1,2,19,17380
7,3,2,1,2,19,79166
6,15,2,1,2,19,84094
9,14,2,1,2,19,28448
8,5,2,1,2,19,26399
11,11,2,1,2,19,81
16,4,2,1,2,19,40670
9,2,2,1,2,19,4881
2,1,3,1,1,19,75296
11,4,3,1,1,19,56164
8,10,3,1,1,19,75876
9,5,3,1,1,19,13588
6,5,3,1,1,19,39196
22,9,3,1,1,19,7759
4,7,3,1,1,19,12460
9,7,3,1,1,19,10249
2,4,3,1,1,19,35207
8,15,3,1,1,19,9215
12,4,3,1,1,19,6480
5,8,3,1,1,19,14992
18,9,3,1,1,19,33909
8,8,3,1,2,19,9026
4,11,3,1,2,19,84333
4,14,3,1,2,19,87160
6,15,3,1,2,19,84847
1,8,3,1,2,19,88056
5,10,3,1,2,19,72502
7,6,3,1,2,19,56347
15,10,3,1,2,19,98756
9,9,3,1,2,19,92151
12,8,3,1,2,19,61574
8,2,3,1,2,19,69197
8,8,3,1,2,19,25424
11,13,3,1,2,19,88426
2,11,4,1,1,19,9436
3,15,4,1,1,19,1580
3,8,4,1,1,19,57058
2,11,4,1,1,19,98616
3,4,4,1,1,19,87766
3,12,4,1,1,19,43235
3,14,4,1,1,19,92502
4,7,4,1,1,19,75086
2,5,4,1,1,19,33912
1,10,4,1,1,19,65762
2,7,4,1,1,19,71282
4,4,4,1,1,19,7901
5,14,4,1,1,19,68122
4,12,4,1,2,19,91401
2,11,4,1,2,19,92640
2,5,4,1,2,19,81761
3,6,4,1,2,19,93434
1,2,4,1,2,19,4355
1,11,4,1,2,19,45441
5,9,4,1,2,19,71582
4,2,4,1,2,19,98740
6,4,4,1,2,19,45079
1,5,4,1,2,19,91012
7,8,4,1,2,19,58065
1,9,4,1,2,19,36818
1,8,4,1,2,19,31682
6,2,5,1,1,19,87387
16,6,5,1,1,19,87832
5,12,5,1,1,19,69950
7,1,5,1,1,19,6263
7,9,5,1,1,19,97837
5,8,5,1,1,19,36677
10,9,5,1,1,19,83770
8,7,5,1,1,19,90826
7,12,5,1,1,19,5217
4,5,5,1,1,19,12458
5,1,5,1,1,19,31952
7,10,5,1,1,19,98734
8,12,5,1,1,19,19221
14,7,5,1,2,19,22049
2,4,5,1,2,19,50466
2,13,5,1,2,19,71538
8,10,5,1,2,19,94064
8,11,5,1,2,19,54384
11,6,5,1,2,19,34957
14,9,5,1,2,19,8449
10,10,5,1,2,19,10263
2,9,5,1,2,19,30341
11,15,5,1,2,19,50596
6,4,5,1,2,19,97727
8,4,5,1,2,19,61851
5,4,5,1,2,19,65658
7,5,6,1,1,19,94098
4,10,6,1,1,19,20780
6,11,6,1,1,19,92732
9,9,6,1,1,19,89643
2,10,6,1,1,19,54031
9,7,6,1,1,19,20515
3,11,6,1,1,19,62816
7,11,6,1,1,19,68294
4,7,6,1,1,19,48896
10,14,6,1,1,19,54203
15,12,6,1,1,19,560
8,10,6,1,1,19,10253
14,7,6,1,1,19,31704
2,10,6,1,2,19,9813
7,8,6,1,2,19,80220
16,2,6,1,2,19,86301
7,10,6,1,2,19,55134
4,12,6,1,2,19,53270
1,5,6,1,2,19,79131
16,2,6,1,2,19,9099
3,15,6,1,2,19,21903
4,11,6,1,2,19,99606
3,4,6,1,2,19,28380
12,6,6,1,2,19,5968
10,14,6,1,2,19,13613
2,5,6,1,2,19,10595
2,1,7,1,1,19,58040
1,12,7,1,1,19,29733
4,5,7,1,1,19,35729
6,9,7,1,1,19,62165
4,5,7,1,1,19,71981
14,2,7,1,1,19,17393
7,5,7,1,1,19,43464
2,5,7,1,1,19,52946
4,14,7,1,1,19,46117
8,6,7,1,1,19,64484
6,15,7,1,1,19,19606
6,8,7,1,1,19,19294
8,6,7,1,1,19,6308
16,9,7,1,2,19,91645
3,13,7,1,2,19,14460
9,12,7,1,2,19,67679
7,6,7,1,2,19,47044
4,14,7,1,2,19,47120
7,4,7,1,2,19,98138
9,14,7,1,2,19,55978
9,3,7,1,2,19,74658
2,5,7,1,2,19,88405
5,8,7,1,2,19,63348
5,6,7,1,2,19,93432
3,6,7,1,2,19,94542
8,11,7,1,2,19,93630
6,9,8,1,1,19,36499
5,11,8,1,1,19,52862
1,12,8,1,1,19,78063
8,7,8,1,1,19,52939
2,12,8,1,1,19,99111
4,5,8,1,1,19,94017
2,11,8,1,1,19,60205
5,1,8,1,1,19,25099
14,9,8,1,1,19,91374
6,8,8,1,1,19,32706
11,2,8,1,1,19,89084
8,12,8,1,1,19,4915
10,15,8,1,1,19,74698
4,3,8,1,2,19,89253
1,11,8,1,2,19,77744
2,10,8,1,2,19,28092
6,2,8,1,2,19,79698
7,5,8,1,2,19,41972
6,8,8,1,2,19,13233
5,3,8,1,2,19,81143
3,13,8,1,2,19,34665
2,12,8,1,2,19,37055
4,15,8,1,2,19,44014
4,15,8,1,2,19,34026
2,2,8,1,2,19,98593
5,4,8,1,2,19,83077
3,6,9,1,1,19,51158
11,11,9,1,1,19,60833
6,13,9,1,1,19,32641
13,11,9,1,1,19,6052
13,8,9,1,1,19,56746
5,5,9,1,1,19,70353
7,14,9,1,1,19,76958
2,6,9,1,1,19,70138
10,3,9,1,1,19,84654
7,3,9,1,1,19,21811
3,14,9,1,1,19,9181
5,12,9,1,1,19,22716
7,15,9,1,1,19,55865
7,4,9,1,2,19,11186
9,8,9,1,2,19,91594
6,15,9,1,2,19,46083
9,2,9,1,2,19,9786
11,11,9,1,2,19,74446
17,2,9,1,2,19,28562
10,6,9,1,2,19,51996
6,7,9,1,2,19,44084
2,11,9,1,2,19,25216
3,15,9,1,2,19,66226
3,14,9,1,2,19,66940
7,14,9,1,2,19,42715
11,2,9,1,2,19,10393
4,10,10,1,1,19,23308
4,4,10,1,1,19,14487
1,15,10,1,1,19,71785
7,14,10,1,1,19,94014
3,15,10,1,1,19,43396
4,5,10,1,1,19,14980
4,7,10,1,1,19,66841
6,11,10,1,1,19,67078
1,11,10,1,1,19,95335
4,4,10,1,1,19,59019
4,9,10,1,1,19,5247
8,13,10,1,1,19,38417
6,4,10,1,1,19,53258
3,15,10,1,2,19,7333
1,11,10,1,2,19,53774
2,10,10,1,2,19,54778
3,3,10,1,2,19,88360
4,14,10,1,2,19,25734
1,10,10,1,2,19,60484
1,10,10,1,2,19,91360
3,6,10,1,2,19,61003
6,1,10,1,2,19,56678
4,14,10,1,2,19,93071
5,15,10,1,2,19,3184
3,13,10,1,2,19,45584
7,7,10,1,2,19,70461
12,3,11,1,1,19,7636
6,4,11,1,1,19,42243
7,7,11,1,1,19,25503
8,5,11,1,1,19,94643
9,2,11,1,1,19,65587
10,4,11,1,1,19,45736
8,14,11,1,1,19,34887
6,7,11,1,1,19,58479
7,15,11,1,1,19,35948
8,7,11,1,1,19,49346
9,10,11,1,1,19,17947
8,8,11,1,1,19,34034
5,9,11,1,1,19,56163
7,14,11,1,2,19,73004
9,7,11,1,2,19,51200
2,13,11,1,2,19,53138
5,9,11,1,2,19,10840
1,1,11,1,2,19,16770
17,4,11,1,2,19,61646
9,14,11,1,2,19,45461
10,2,11,1,2,19,71851
9,6,11,1,2,19,4141
12,3,11,1,2,19,86007
7,10,11,1,2,19,9452
4,5,11,1,2,19,6580
4,2,11,1,2,19,56288
6,10,12,1,1,19,81823
4,12,12,1,1,19,37758
4,1,12,1,1,19,3211
5,5,12,1,1,19,55360
1,13,12,1,1,19,18417
5,4,12,1,1,19,27502
7,10,12,1,1,19,18122
2,8,12,1,1,19,86560
10,6,12,1,1,19,80041
5,4,12,1,1,19,5896
6,3,12,1,1,19,36469
6,5,12,1,1,19,97234
5,2,12,1,1,19,15019
8,2,12,1,2,19,16100
4,5,12,1,2,19,47496
8,9,12,1,2,19,39025
6,12,12,1,2,19,10820
5,7,12,1,2,19,87670
6,14,12,1,2,19,30803
13,6,12,1,2,19,4705
2,1,12,1,2,19,41034
5,6,12,1,2,19,35557
4,6,12,1,2,19,68396
6,2,12,1,2,19,27387
7,1,12,1,2,19,84213
4,1,12,1,2,19,49367
7,9,13,1,1,19,10780
8,12,13,1,1,19,81678
4,5,13,1,1,19,60150
4,2,13,1,1,19,75958
15,9,13,1,1,19,27967
18,6,13,1,1,19,96743
9,1,13,1,1,19,89394
8,1,13,1,1,19,95222
10,6,13,1,1,19,11859
16,2,13,1,1,19,32322
12,8,13,1,1,19,66521
9,4,13,1,1,19,71821
14,2,13,1,1,19,68490
5,3,13,1,2,19,82534
7,15,13,1,2,19,98509
14,2,13,1,2,19,71914
6,10,13,1,2,19,730
11,6,13,1,2,19,29248
9,7,13,1,2,19,48563
6,6,13,1,2,19,46809
9,14,13,1,2,19,51147
13,15,13,1,2,19,67610
10,3,13,1,2,19,42890
5,9,13,1,2,19,44007
9,2,13,1,2,19,45734
12,2,13,1,2,19,58216
7,4,14,1,1,19,6862
6,14,14,1,1,19,34107
5,7,14,1,1,19,70970
5,12,14,1,1,19,88948
10,3,14,1,1,19,5036
1,10,14,1,1,19,76131
14,8,14,1,1,19,53642
7,8,14,1,1,19,87689
11,6,14,1,1,19,1198
6,13,14,1,1,19,82477
3,5,14,1,1,19,78957
10,9,14,1,1,19,76849
5,13,14,1,1,19,43893
6,14,14,1,2,19,27452
8,11,14,1,2,19,40288
8,8,14,1,2,19,36350
2,9,14,1,2,19,54928
1,9,14,1,2,19,58090
3,5,14,1,2,19,27193
2,13,14,1,2,19,59783
6,4,14,1,2,19,39242
1,12,14,1,2,19,88162
5,3,14,1,2,19,75330
8,7,14,1,2,19,73179
14,15,14,1,2,19,97397
14,9,14,1,2,19,51874
2,9,15,1,1,19,11876
15,2,15,1,1,19,54000
5,10,15,1,1,19,18166
11,2,15,1,1,19,92221
14,8,15,1,1,19,93260
14,8,15,1,1,19,1258
9,15,15,1,1,19,81873
11,7,15,1,1,19,11438
12,14,15,1,1,19,52189
6,12,15,1,1,19,89799
13,2,15,1,1,19,40428
11,4,15,1,1,19,61415
9,4,15,1,1,19,70921
16,3,15,1,2,19,1261
16,14,15,1,2,19,23605
7,3,15,1,2,19,11475
15,8,15,1,2,19,9132
6,8,15,1,2,19,86863
7,12,15,1,2,19,70038
15,4,15,1,2,19,15113
9,11,15,1,2,19,27957
13,6,15,1,2,19,59166
7,8,15,1,2,19,16457
4,12,15,1,2,19,10047
12,6,15,1,2,19,34268
7,13,15,1,2,19,4852
5,3,1,2,1,21,34298
6,13,1,2,1,21,96797
3,1,1,2,1,21,52264
4,15,1,2,1,21,91631
6,6,1,2,1,21,51767
9,3,1,2,1,21,51851
1,1,1,2,1,21,95455
8,4,1,2,1,21,24906
8,2,1,2,1,21,24531
2,3,1,2,1,21,72843
2,3,1,2,1,21,94898
9,5,1,2,1,21,73284
2,15,1,2,1,21,16420
6,14,1,2,2,21,37101
7,3,1,2,2,21,79437
1,9,1,2,2,21,33319
5,13,1,2,2,21,54561
4,5,1,2,2,21,24708
13,2,1,2,2,21,35242
2,6,1,2,2,21,89465
1,13,1,2,2,21,22744
5,8,1,2,2,21,83396
4,10,1,2,2,21,86089
6,6,1,2,2,21,47428
1,11,1,2,2,21,85504
4,2,1,2,2,21,82719
3,5,2,2,1,21,90812
13,13,2,2,1,21,19619
14,7,2,2,1,21,6891
14,1,2,2,1,21,17624
7,7,2,2,1,21,77953
7,3,2,2,1,21,56428
13,4,2,2,1,21,77982
14,4,2,2,1,21,36246
9,10,2,2,1,21,57586
9,5,2,2,1,21,12657
13,12,2,2,1,21,95934
12,7,2,2,1,21,74105
6,13,2,2,1,21,99921
4,13,2,2,2,21,92052
17,3,2,2,2,21,34565
20,2,2,2,2,21,46196
3,7,2,2,2,21,61518
5,15,2,2,2,21,87377
13,9,2,2,2,21,77202
8,12,2,2,2,21,67025
12,6,2,2,2,21,43570
6,13,2,2,2,21,23690
18,3,2,2,2,21,84627
8,13,2,2,2,21,24369
11,11,2,2,2,21,51599
11,4,2,2,2,21,70590
5,12,3,2,1,21,61682
8,12,3,2,1,21,196
11,8,3,2,1,21,99046
4,13,3,2,1,21,98668
5,4,3,2,1,21,10174
15,3,3,2,1,21,20875
11,2,3,2,1,21,91059
8,9,3,2,1,21,47104
12,8,3,2,1,21,22862
