"Days","Rater","Compound","Garden","RoseType","BushID","FlowerID"
9,5,12,2,2,19,93412
11,7,13,1,1,19,83039
16,10,13,1,1,19,40445
20,8,13,1,2,19,37593
20,14,13,1,2,19,71583
14,15,13,2,1,19,81718
8,11,13,2,2,19,11529
11,5,13,2,2,19,54925
11,1,14,1,1,19,17035
21,7,14,1,1,19,52013
8,7,14,1,2,19,37581
7,6,14,2,1,19,94606
3,5,14,2,1,19,39466
12,9,14,2,2,19,8355
7,15,14,2,2,19,47137
5,15,15,1,1,19,11475
16,2,15,1,2,19,21018
5,8,15,1,2,19,42907
8,11,15,2,1,19,17165
13,8,15,2,2,19,73130
2,11,15,2,2,19,2681
3,15,1,1,1,20,87002
6,6,1,1,1,20,22405
1,13,1,1,2,20,66438
2,3,1,2,1,20,32862
6,8,1,2,1,20,98875
1,10,1,2,2,20,48462
1,11,1,2,2,20,17630
15,8,2,1,1,20,76649
1,7,2,1,2,20,36246
11,4,2,1,2,20,43334
5,9,2,2,1,20,18854
9,7,2,2,1,20,79774
3,12,2,2,2,20,61386
6,11,3,1,1,20,40640
3,12,3,1,1,20,47012
4,10,3,1,2,20,31789
6,3,3,1,2,20,8786
7,7,3,2,1,20,19968
1,10,3,2,2,20,41471
12,6,3,2,2,20,62087
2,8,4,1,1,20,48744
1,4,4,1,1,20,72805
2,6,4,1,2,20,43558
3,2,4,2,1,20,75131
2,4,4,2,1,20,60943
1,10,4,2,2,20,33410
2,14,4,2,2,20,83770
4,12,5,1,1,20,92024
8,9,5,1,2,20,7307
6,11,5,1,2,20,33570
2,15,5,2,1,20,83573
3,3,5,2,2,20,58686
8,2,5,2,2,20,75158
7,12,6,1,1,20,6639
4,13,6,1,1,20,27691
1,14,6,1,2,20,30268
8,8,6,2,1,20,89051
4,5,6,2,1,20,27810
14,8,6,2,2,20,41368
6,14,6,2,2,20,68918
1,13,7,1,1,20,875
4,11,7,1,2,20,69885
1,12,7,1,2,20,88405
5,3,7,2,1,20,43015
4,14,7,2,1,20,64176
3,12,7,2,2,20,93368
8,9,8,1,1,20,3364
1,15,8,1,1,20,15978
1,5,8,1,2,20,89968
1,15,8,1,2,20,92981
2,5,8,2,1,20,44022
7,12,8,2,2,20,32482
1,14,8,2,2,20,74233
3,1,9,1,1,20,64751
4,12,9,1,1,20,71551
7,6,9,1,2,20,91802
5,12,9,2,1,20,35288
6,6,9,2,1,20,29585
3,1,9,2,2,20,5247
1,4,9,2,2,20,19149
1,15,10,1,1,20,44626
2,2,10,1,2,20,1814
4,6,10,1,2,20,59288
1,12,10,2,1,20,23138
1,5,10,2,2,20,29373
7,3,10,2,2,20,22097
5,8,11,1,1,20,29284
3,12,11,1,1,20,3562
13,9,11,1,2,20,89827
6,13,11,2,1,20,10652
4,3,11,2,1,20,41480
5,15,11,2,2,20,34843
8,2,11,2,2,20,76525
1,3,12,1,1,20,32900
12,9,12,1,2,20,49367
1,5,12,1,2,20,44926
1,3,12,2,1,20,74534
2,14,12,2,1,20,81678
2,11,12,2,2,20,91071
5,10,13,1,1,20,121
3,3,13,1,1,20,15763
5,14,13,1,2,20,9492
5,15,13,1,2,20,12879
7,5,13,2,1,20,77633
3,3,13,2,2,20,51357
5,7,13,2,2,20,62339
4,4,14,1,1,20,71910
6,2,14,1,1,20,84378
2,1,14,1,2,20,67892
5,10,14,2,1,20,71620
2,14,14,2,1,20,72110
2,11,14,2,2,20,85103
1,10,14,2,2,20,37300
7,9,15,1,1,20,9132
10,12,15,1,2,20,33407
9,14,15,1,2,20,51136
3,9,15,2,1,20,8434
8,2,15,2,2,20,93080
5,8,15,2,2,20,37713
10,9,1,1,1,21,88612
15,4,1,1,1,21,70214
8,13,1,1,2,21,64200
14,10,1,2,1,21,36336
13,11,1,2,1,21,29369
9,6,1,2,2,21,60270
3,2,1,2,2,21,94587
10,4,2,1,1,21,94687
12,6,2,1,2,21,57586
12,14,2,1,2,21,86859
9,1,2,2,1,21,17380
7,14,2,2,1,21,13147
16,2,2,2,2,21,79360
10,15,3,1,1,21,31301
7,6,3,1,1,21,51008
4,5,3,1,2,21,28659
5,8,3,1,2,21,81512
13,4,3,2,1,21,15476
11,7,3,2,2,21,45426
1,3,3,2,2,21,40246
8,2,4,1,1,21,39305
5,2,4,1,1,21,11608
3,5,4,1,2,21,49447
6,9,4,2,1,21,96262
6,4,4,2,1,21,94082
7,15,4,2,2,21,91755
4,12,4,2,2,21,90826
11,12,5,1,1,21,47071
17,8,5,1,2,21,84792
11,14,5,1,2,21,83021
16,7,5,2,1,21,49260
4,9,5,2,2,21,91793
12,15,5,2,2,21,20584
24,8,6,1,1,21,2433
14,8,6,1,1,21,55322
11,7,6,1,2,21,6759
20,14,6,2,1,21,5182
8,3,6,2,1,21,69116
21,10,6,2,2,21,45846
14,4,6,2,2,21,11131
6,14,7,1,1,21,49849
11,2,7,1,2,21,65962
2,3,7,1,2,21,63348
4,15,7,2,1,21,38611
1,13,7,2,1,21,30787
7,11,7,2,2,21,93296
5,10,8,1,1,21,90721
5,4,8,1,1,21,4144
2,6,8,1,2,21,66164
1,5,8,1,2,21,53014
7,3,8,2,1,21,88506
2,4,8,2,2,21,73850
3,13,8,2,2,21,59979
17,9,9,1,1,21,58276
6,10,9,1,1,21,42093
7,3,9,1,2,21,36315
6,12,9,2,1,21,73691
10,11,9,2,1,21,27679
5,3,9,2,2,21,38417
3,7,9,2,2,21,92197
8,13,10,1,1,21,20801
13,2,10,1,2,21,7333
1,6,10,1,2,21,16948
17,3,10,2,1,21,80575
5,13,10,2,2,21,52259
5,5,10,2,2,21,54499
11,3,11,1,1,21,34988
12,9,11,1,1,21,71963
20,11,11,1,2,21,29797
3,9,11,2,1,21,3979
16,9,11,2,1,21,37720
5,2,11,2,2,21,52131
6,14,11,2,2,21,32513
7,12,12,1,1,21,9968
9,14,12,1,2,21,3143
3,1,12,1,2,21,1517
1,9,12,2,1,21,91416
7,1,12,2,1,21,60150
15,1,12,2,2,21,29593
17,1,13,1,1,21,97679
8,2,13,1,1,21,4113
7,3,13,1,2,21,57038
8,10,13,1,2,21,42854
24,12,13,2,1,21,12338
8,9,13,2,2,21,10297
16,8,13,2,2,21,19520
7,4,14,1,1,21,85880
8,12,14,1,1,21,14707
8,3,14,1,2,21,17602
13,6,14,2,1,21,40855
7,14,14,2,1,21,24016
13,2,14,2,2,21,81890
7,11,15,1,1,21,8254
14,12,15,1,1,21,86863
7,1,15,1,2,21,86882
11,1,15,1,2,21,54680
15,1,15,2,1,21,91368
14,7,15,2,2,21,70599
15,9,15,2,2,21,30804
13,12,1,1,1,22,95659
13,9,1,1,1,22,90957
8,15,1,1,2,22,73841
23,11,1,2,1,22,25722
10,1,1,2,1,22,46893
13,12,1,2,2,22,84923
13,5,1,2,2,22,89617
21,4,2,1,1,22,31191
14,15,2,1,2,22,12657
14,12,2,1,2,22,56500
24,5,2,2,1,22,79166
23,4,2,2,1,22,26496
24,3,2,2,2,22,38705
8,8,3,1,1,22,84247
20,1,3,1,1,22,31647
7,15,3,1,2,22,40067
19,2,3,1,2,22,44255
19,4,3,2,1,22,90608
24,14,3,2,2,22,82578
15,3,3,2,2,22,9446
15,15,4,1,1,22,33131
8,8,4,1,1,22,49573
9,10,4,1,2,22,83060
6,4,4,2,1,22,74749
14,5,4,2,1,22,23958
14,6,4,2,2,22,94994
14,6,4,2,2,22,5217
6,9,5,1,1,22,77844
14,8,5,1,2,22,44826
6,15,5,1,2,22,56027
24,3,5,2,1,22,500
23,12,5,2,2,22,51911
13,5,5,2,2,22,64867
24,5,6,1,1,22,61789
20,13,6,1,1,22,60887
12,10,6,1,2,22,92789
11,2,6,2,1,22,7102
19,1,6,2,1,22,97216
13,13,6,2,2,22,26982
21,15,6,2,2,22,83188
8,7,7,1,1,22,78833
12,8,7,1,2,22,58057
10,8,7,1,2,22,93432
13,9,7,2,1,22,43939
24,9,7,2,1,22,66384
24,12,7,2,2,22,28925
13,6,8,1,1,22,73321
8,5,8,1,1,22,45537
10,2,8,1,2,22,54665
13,2,8,1,2,22,94196
24,5,8,2,1,22,64812
12,8,8,2,2,22,37753
14,9,8,2,2,22,67244
24,5,9,1,1,22,16506
18,9,9,1,1,22,71111
7,10,9,1,2,22,43641
22,15,9,2,1,22,58323
5,13,9,2,1,22,81636
19,14,9,2,2,22,53258
8,11,10,1,1,22,86407
6,13,10,1,1,22,80754
6,9,10,1,2,22,53774
1,7,10,1,2,22,20920
8,1,10,2,1,22,64019
24,3,10,2,2,22,49688
10,14,10,2,2,22,98446
23,10,11,1,1,22,68707
16,15,11,1,1,22,56726
14,1,11,1,2,22,82857
12,14,11,2,1,22,81822
16,13,11,2,1,22,3506
22,6,11,2,2,22,4076
20,15,11,2,2,22,41671
19,14,12,1,1,22,20437
24,8,12,1,2,22,38126
11,12,12,1,2,22,52675
9,11,12,2,1,22,86672
12,7,12,2,1,22,75958
7,2,12,2,2,22,47525
20,10,13,1,1,22,56384
14,5,13,1,1,22,84771
12,15,13,1,2,22,21497
16,4,13,1,2,22,4682
10,4,13,2,1,22,1540
18,15,13,2,2,22,86164
14,10,13,2,2,22,1353
24,2,14,1,1,22,71388
13,13,14,1,1,22,85429
24,9,14,1,2,22,27445
9,10,14,2,1,22,71349
14,3,14,2,1,22,58055
15,10,14,2,2,22,19637
23,2,15,1,1,22,69319
9,1,15,1,1,22,70038
10,10,15,1,2,22,67882
15,6,15,1,2,22,13912
22,4,15,2,1,22,98456
24,6,15,2,2,22,94938
24,3,15,2,2,22,27898
20,1,1,1,1,23,69311
14,6,1,1,1,23,6319
6,13,1,1,2,23,12091
7,14,1,2,1,23,34062
24,8,1,2,1,23,10995
12,12,1,2,2,23,68316
12,12,1,2,2,23,43912
23,14,2,1,1,23,70572
16,1,2,1,2,23,95934
21,5,2,1,2,23,41057
14,12,2,2,1,23,84094
23,5,2,2,1,23,34762
24,4,2,2,2,23,92649
24,15,3,1,1,23,25339
16,11,3,1,1,23,97193
13,5,3,1,2,23,97412
24,6,3,1,2,23,59941
15,4,3,2,1,23,3271
10,10,3,2,2,23,78091
10,7,3,2,2,23,80778
10,15,4,1,1,23,48100
12,7,4,1,1,23,18763
18,14,4,1,2,23,42757
15,11,4,2,1,23,66134
22,11,4,2,1,23,47569
11,7,4,2,2,23,41347
14,15,5,1,1,23,12458
24,12,5,1,1,23,45491
13,5,5,1,2,23,7597
10,11,5,1,2,23,64546
6,4,5,2,1,23,90453
17,5,5,2,2,23,40174
24,4,5,2,2,23,60204
5,7,6,1,1,23,35615
18,2,6,1,1,23,19756
14,12,6,1,2,23,12071
20,9,6,2,1,23,92826
24,3,6,2,1,23,81153
18,1,6,2,2,23,93736
11,11,6,2,2,23,14233
19,5,7,1,1,23,19990
11,10,7,1,2,23,35618
16,1,7,1,2,23,94542
16,1,7,2,1,23,65600
18,1,7,2,1,23,34875
18,6,7,2,2,23,36499
24,8,8,1,1,23,6965
8,15,8,1,1,23,69972
11,13,8,1,2,23,73322
18,13,8,1,2,23,28680
12,2,8,2,1,23,99387
11,9,8,2,2,23,78257
20,7,8,2,2,23,93171
6,5,9,1,1,23,24715
8,2,9,1,1,23,11999
24,12,9,1,2,23,74551
24,5,9,2,1,23,88634
10,7,9,2,1,23,58104
8,3,9,2,2,23,49682
6,8,10,1,1,23,73514
14,3,10,1,1,23,88252
19,7,10,1,2,23,54778
8,9,10,1,2,23,41077
10,6,10,2,1,23,59374
24,15,10,2,2,23,85707
2,15,10,2,2,23,78238
24,14,11,1,1,23,31999
21,15,11,1,1,23,90663
8,6,11,1,2,23,10392
13,10,11,2,1,23,37294
20,15,11,2,1,23,34709
20,13,11,2,2,23,78085
24,8,11,2,2,23,75595
24,15,12,1,1,23,4609
4,11,12,1,2,23,57099
13,10,12,1,2,23,56046
13,8,12,2,1,23,88037
20,14,12,2,1,23,27967
9,4,12,2,2,23,46540
19,4,13,1,1,23,3893
24,2,13,1,1,23,97402
12,7,13,1,2,23,33549
8,6,13,1,2,23,57543
15,13,13,2,1,23,35325
15,5,13,2,2,23,87003
15,2,13,2,2,23,12902
18,10,14,1,1,23,63057
19,13,14,1,1,23,73504
24,14,14,1,2,23,86886
23,7,14,2,1,23,37166
18,11,14,2,1,23,29348
8,5,14,2,2,23,46890
24,9,15,1,1,23,85890
24,4,15,1,1,23,15113
9,10,15,1,2,23,35380
24,11,15,1,2,23,54379
19,12,15,2,1,23,5976
24,8,15,2,2,23,4161
24,4,15,2,2,23,73093
24,3,1,1,1,24,51184
16,6,1,1,1,24,93651
22,12,1,1,2,24,38757
13,1,1,2,1,24,58996
10,2,1,2,1,24,7056
13,8,1,2,2,24,6096
18,9,1,2,2,24,5428
24,7,2,1,1,24,62014
24,7,2,1,2,24,74105
24,6,2,1,2,24,90526
16,11,2,2,1,24,28448
18,7,2,2,1,24,92052
24,3,2,2,2,24,21382
24,8,3,1,1,24,63741
24,2,3,1,1,24,69424
24,12,3,1,2,24,56435
24,4,3,1,2,24,18663
13,9,3,2,1,24,2132
24,3,3,2,2,24,78181
8,5,3,2,2,24,62062
16,7,4,1,1,24,99230
17,4,4,1,1,24,95806
17,11,4,1,2,24,17066
7,10,4,2,1,24,3389
17,10,4,2,1,24,8443
7,12,4,2,2,24,76722
18,2,5,1,1,24,31952
13,10,5,1,1,24,98859
19,11,5,1,2,24,68950
18,8,5,1,2,24,12255
16,12,5,2,1,24,15372
24,12,5,2,2,24,38970
16,8,5,2,2,24,59534
16,14,6,1,1,24,94861
21,9,6,1,1,24,92269
20,4,6,1,2,24,77119
21,15,6,2,1,24,69879
13,9,6,2,1,24,62684
11,1,6,2,2,24,69345
24,7,6,2,2,24,83032
12,7,7,1,1,24,12532
11,13,7,1,2,24,89326
16,14,7,1,2,24,93630
13,15,7,2,1,24,97925
21,11,7,2,1,24,44628
22,2,7,2,2,24,52862
24,11,8,1,1,24,55243
17,11,8,1,1,24,91870
15,12,8,1,2,24,6169
24,9,8,1,2,24,96388
15,7,8,2,1,24,17331
7,8,8,2,2,24,2080
3,2,8,2,2,24,95052
11,4,9,1,1,24,78438
7,13,9,1,1,24,94710
17,3,9,1,2,24,59280
16,1,9,2,1,24,71767
15,8,9,2,1,24,50393
15,10,9,2,2,24,41988
21,1,10,1,1,24,74499
7,15,10,1,1,24,55153
16,5,10,1,2,24,88360
13,10,10,1,2,24,88784
6,11,10,2,1,24,57745
24,15,10,2,2,24,78841
4,2,10,2,2,24,94846
24,15,11,1,1,24,14471
8,10,11,1,1,24,40405
14,6,11,1,2,24,44334
19,6,11,2,1,24,20702
13,13,11,2,1,24,62175
15,11,11,2,2,24,15317
23,11,11,2,2,24,69825
17,3,12,1,1,24,56504
24,15,12,1,2,24,51538
11,8,12,1,2,24,73589
12,13,12,2,1,24,19562
24,5,12,2,1,24,96743
16,12,12,2,2,24,15965
14,14,13,1,1,24,67093
21,6,13,1,1,24,16880
10,12,13,1,2,24,66922
16,12,13,1,2,24,8255
8,15,13,2,1,24,27454
24,11,13,2,2,24,31300
13,9,13,2,2,24,98003
6,11,14,1,1,24,26348
10,2,14,1,2,24,48504
12,7,14,1,2,24,50263
24,10,14,2,1,24,57606
20,11,14,2,1,24,23185
10,4,14,2,2,24,74023
17,2,15,1,1,24,46772
18,15,15,1,1,24,27957
11,8,15,1,2,24,96144
17,15,15,1,2,24,18434
14,7,15,2,1,24,35271
24,15,15,2,2,24,63909
18,3,15,2,2,24,65122
12,3,1,1,1,25,28628
8,5,1,1,1,25,59846
7,15,1,1,2,25,86435
9,5,1,2,1,25,67995
4,1,1,2,1,25,5839
18,14,1,2,2,25,77822
4,6,1,2,2,25,50627
16,3,2,1,1,25,52870
16,2,2,1,2,25,99921
12,6,2,1,2,25,25622
24,14,2,2,1,25,26399
14,6,2,2,1,25,34565
16,8,2,2,2,25,99768
20,2,3,1,1,25,28342
17,2,3,1,1,25,34074
13,3,3,1,2,25,96697
12,2,3,1,2,25,84868
13,1,3,2,1,25,28617
12,7,3,2,2,25,42191
21,11,3,2,2,25,47894
10,9,4,1,1,25,58490
5,2,4,1,1,25,10229
3,5,4,1,2,25,65421
4,4,4,2,1,25,51258
10,2,4,2,1,25,95382
3,1,4,2,2,25,79697
11,2,5,1,1,25,98734
12,2,5,1,1,25,92959
15,10,5,1,2,25,11954
17,8,5,1,2,25,22049
12,6,5,2,1,25,58231
12,15,5,2,2,25,18622
14,10,5,2,2,25,69957
20,1,6,1,1,25,8156
5,8,6,1,1,25,72191
6,14,6,1,2,25,93856
14,5,6,2,1,25,53720
7,1,6,2,1,25,95830
3,6,6,2,2,25,51345
17,5,6,2,2,25,87516
16,10,7,1,1,25,769
12,7,7,1,2,25,55975
9,4,7,1,2,25,20549
7,11,7,2,1,25,40336
9,1,7,2,1,25,29438
16,7,7,2,2,25,78063
12,3,8,1,1,25,35794
4,11,8,1,1,25,35396
6,13,8,1,2,25,14686
4,11,8,1,2,25,85186
3,2,8,2,1,25,37527
19,5,8,2,2,25,5027
14,11,8,2,2,25,98916
4,4,9,1,1,25,42143
10,3,9,1,2,25,12467
7,15,9,1,2,25,30274
19,3,9,2,1,25,82778
14,15,9,2,1,25,94826
4,11,9,2,2,25,1385
10,9,10,1,1,25,66028
15,8,10,1,1,25,35647
9,2,10,1,2,25,25734
1,13,10,1,2,25,6151
15,7,10,2,1,25,27566
5,11,10,2,2,25,55072
10,1,10,2,2,25,90326
12,6,11,1,1,25,44508
7,6,11,1,1,25,21401
11,7,11,1,2,25,72466
17,11,11,2,1,25,2191
9,13,11,2,1,25,62827
24,15,11,2,2,25,10126
19,6,11,2,2,25,39514
7,3,12,1,1,25,53020
19,9,12,1,2,25,6370
7,5,12,1,2,25,93489
15,14,12,2,1,25,81262
12,8,12,2,1,25,89394
4,15,12,2,2,25,71893
16,4,13,1,1,25,50329
11,7,13,1,1,25,18685
5,4,13,1,2,25,38493
11,10,13,1,2,25,96400
24,11,13,2,1,25,63009
7,4,13,2,2,25,12039
8,4,13,2,2,25,2054
21,3,14,1,1,25,91546
12,4,14,1,2,25,53200
6,1,14,1,2,25,51893
24,6,14,2,1,25,15151
15,3,14,2,1,25,77670
11,3,14,2,2,25,78494
15,4,15,1,1,25,7031
18,4,15,1,1,25,59166
14,14,15,1,2,25,9464
13,7,15,1,2,25,43095
10,8,15,2,1,25,99758
14,3,15,2,2,25,16061
4,5,15,2,2,25,62974
15,15,1,1,1,26,62355
23,15,1,1,1,26,1828
3,8,1,1,2,26,69111
2,1,1,2,1,26,49724
24,13,1,2,1,26,61939
9,13,1,2,2,26,81193
13,1,1,2,2,26,59746
24,14,2,1,1,26,21947
12,13,2,1,2,26,4260
9,8,2,1,2,26,30786
24,5,2,2,1,26,81
15,4,2,2,1,26,46196
19,2,2,2,2,26,38484
20,3,3,1,1,26,33242
12,6,3,1,1,26,50694
20,3,3,1,2,26,14496
15,7,3,1,2,26,46614
24,7,3,2,1,26,9585
13,1,3,2,2,26,53492
9,6,3,2,2,26,41369
3,2,4,1,1,26,59539
9,12,4,1,2,26,85764
10,1,4,1,2,26,92584
10,11,4,2,1,26,25284
2,10,4,2,1,26,45076
19,8,4,2,2,26,2690
24,11,5,1,1,26,19221
12,4,5,1,1,26,47580
8,11,5,1,2,26,62
24,6,5,1,2,26,50466
6,11,5,2,1,26,69876
13,4,5,2,2,26,37224
15,8,5,2,2,26,92004
19,14,6,1,1,26,26700
8,6,6,1,1,26,30063
12,15,6,1,2,26,28100
24,3,6,2,1,26,57761
19,8,6,2,1,26,93407
24,14,6,2,2,26,12278
18,1,6,2,2,26,21305
12,13,7,1,1,26,96117
15,13,7,1,2,26,62478
18,4,7,1,2,26,66306
15,10,7,2,1,26,82824
21,4,7,2,1,26,92516
18,1,7,2,2,26,52939
19,13,8,1,1,26,70799
15,13,8,1,1,26,41898
4,2,8,1,2,26,37508
13,14,8,1,2,26,16831
14,4,8,2,1,26,94855
9,4,8,2,2,26,74913
4,13,8,2,2,26,39975
24,3,9,1,1,26,56809
6,2,9,1,2,26,41386
6,10,9,1,2,26,37660
24,13,9,2,1,26,60234
11,12,9,2,1,26,28527
21,4,9,2,2,26,6921
12,12,10,1,1,26,17879
16,7,10,1,1,26,76677
11,8,10,1,2,26,60484
13,12,10,1,2,26,14492
7,5,10,2,1,26,86902
9,6,10,2,2,26,19222
6,10,10,2,2,26,87650
15,6,11,1,1,26,40069
13,4,11,1,1,26,95821
18,3,11,1,2,26,83916
24,2,11,2,1,26,42559
13,14,11,2,1,26,8246
12,5,11,2,2,26,15314
24,4,11,2,2,26,84270
15,15,12,1,1,26,50440
24,14,12,1,2,26,90316
24,8,12,1,2,26,74220
18,11,12,2,1,26,59982
17,8,12,2,1,26,95222
24,8,12,2,2,26,25167
19,3,13,1,1,26,47489
21,11,13,1,1,26,72282
12,1,13,1,2,26,44043
20,10,13,1,2,26,80564
10,1,13,2,1,26,61307
10,12,13,2,2,26,65338
5,15,13,2,2,26,45559
8,6,14,1,1,26,13667
15,8,14,1,2,26,14134
20,11,14,1,2,26,38139
24,4,14,2,1,26,88586
8,14,14,2,1,26,54751
10,11,14,2,2,26,63159
16,9,15,1,1,26,53259
14,8,15,1,1,26,16457
24,7,15,1,2,26,17886
6,10,15,1,2,26,82164
24,7,15,2,1,26,32390
13,1,15,2,2,26,5502
24,9,15,2,2,26,63351
19,3,1,1,1,27,58399
24,6,1,1,1,27,62569
24,13,1,1,2,27,94804
7,1,1,2,1,27,39345
12,12,1,2,1,27,2440
22,2,1,2,2,27,91075
18,8,1,2,2,27,71252
24,14,2,1,1,27,80103
24,14,2,1,2,27,50884
24,15,2,1,2,27,79709
19,5,2,2,1,27,40670
24,13,2,2,1,27,61518
18,4,2,2,2,27,85621
14,14,3,1,1,27,75296
20,12,3,1,1,27,28417
12,2,3,1,2,27,88759
21,9,3,1,2,27,78927
8,11,3,2,1,27,31814
24,13,3,2,2,27,2199
11,11,3,2,2,27,88133
24,4,4,1,1,27,29087
24,1,4,1,2,27,36726
9,4,4,1,2,27,15108
19,5,4,2,1,27,94844
24,15,4,2,1,27,87454
9,6,4,2,2,27,72158
16,4,5,1,1,27,90113
19,14,5,1,1,27,94216
15,8,5,1,2,27,62591
18,15,5,1,2,27,71538
15,9,5,2,1,27,62719
20,14,5,2,2,27,84899
6,2,5,2,2,27,56827
15,7,6,1,1,27,90017
24,3,6,1,1,27,22333
24,15,6,1,2,27,64990
11,8,6,2,1,27,99562
24,15,6,2,1,27,68989
24,11,6,2,2,27,26534
23,3,6,2,2,27,9078
18,11,7,1,1,27,72281
22,1,7,1,2,27,85421
14,4,7,1,2,27,30565
8,7,7,2,1,27,48343
24,15,7,2,1,27,54950
24,15,7,2,2,27,99111
9,10,8,1,1,27,92938
24,9,8,1,1,27,13446
18,14,8,1,2,27,86568
12,9,8,1,2,27,37862
19,15,8,2,1,27,14993
11,6,8,2,2,27,71826
22,4,8,2,2,27,71672
14,9,9,1,1,27,15917
10,9,9,1,2,27,28026
24,13,9,1,2,27,84568
24,9,9,2,1,27,56891
19,10,9,2,1,27,24167
22,14,9,2,2,27,21250
21,2,10,1,1,27,47904
14,15,10,1,1,27,69674
23,2,10,1,2,27,91360
18,10,10,1,2,27,69494
24,9,10,2,1,27,41493
15,4,10,2,2,27,70377
12,5,10,2,2,27,41054
19,13,11,1,1,27,84845
14,3,11,1,1,27,36484
9,5,11,1,2,27,3116
18,10,11,2,1,27,58827
17,14,11,2,1,27,35650
19,3,11,2,2,27,65791
18,1,11,2,2,27,94904
10,4,12,1,1,27,12862
23,13,12,1,2,27,4775
17,6,12,1,2,27,70613
21,10,12,2,1,27,45157
19,5,12,2,1,27,11859
24,6,12,2,2,27,95969
24,5,13,1,1,27,56488
24,3,13,1,1,27,28831
11,10,13,1,2,27,45427
24,1,13,2,1,27,77938
17,15,13,2,1,27,61986
11,8,13,2,2,27,47920
12,4,13,2,2,27,14445
21,7,14,1,1,27,70334
24,15,14,1,2,27,79788
19,11,14,1,2,27,25470
24,10,14,2,1,27,56739
24,14,14,2,1,27,857
24,14,14,2,2,27,61243
24,13,15,1,1,27,29298
24,9,15,1,1,27,10047
21,7,15,1,2,27,60031
23,15,15,1,2,27,59793
23,14,15,2,1,27,42436
24,11,15,2,2,27,93759
13,12,15,2,2,27,31270
14,11,1,1,1,28,39673
10,1,1,1,1,28,65525
10,11,1,1,2,28,73971
7,5,1,2,1,28,66145
16,9,1,2,1,28,26019
14,15,1,2,2,28,73172
8,13,1,2,2,28,78778
24,8,2,1,1,28,93610
5,11,2,1,2,28,8424
15,1,2,1,2,28,96267
15,6,2,2,1,28,4881
24,13,2,2,1,28,87377
9,6,2,2,2,28,986
13,1,3,1,1,28,56164
21,14,3,1,1,28,48539
8,4,3,1,2,28,45780
15,15,3,1,2,28,95307
24,4,3,2,1,28,98785
24,6,3,2,2,28,68015
15,15,3,2,2,28,81885
10,1,4,1,1,28,78845
9,12,4,1,2,28,5148
6,14,4,1,2,28,36748
7,15,4,2,1,28,28939
10,6,4,2,1,28,90441
7,12,4,2,2,28,92533
9,3,5,1,1,28,35949
11,12,5,1,1,28,61050
9,11,5,1,2,28,94923
8,11,5,1,2,28,94064
14,3,5,2,1,28,51799
17,3,5,2,2,28,48957
14,8,5,2,2,28,42481
17,12,6,1,1,28,887
10,11,6,1,1,28,21078
13,14,6,1,2,28,94269
14,13,6,2,1,28,95897
19,13,6,2,1,28,44327
16,4,6,2,2,28,97476
6,13,6,2,2,28,753
8,8,7,1,1,28,60711
12,5,7,1,2,28,22534
12,7,7,1,2,28,29051
7,12,7,2,1,28,58393
4,7,7,2,1,28,3277
8,15,7,2,2,28,94017
11,3,8,1,1,28,55490
12,3,8,1,1,28,6100
2,8,8,1,2,28,81218
4,13,8,2,1,28,14090
5,10,8,2,1,28,83892
21,6,8,2,2,28,49366
9,12,8,2,2,28,41384
3,15,9,1,1,28,15586
7,10,9,1,2,28,43834
4,11,9,1,2,28,7965
10,15,9,2,1,28,6882
9,12,9,2,1,28,70608
13,3,9,2,2,28,8912
8,5,10,1,1,28,18110
13,6,10,1,1,28,64756
2,14,10,1,2,28,61003
7,1,10,1,2,28,93566
17,4,10,2,1,28,80985
7,12,10,2,2,28,45503
9,4,10,2,2,28,86811
11,4,11,1,1,28,55850
7,15,11,1,1,28,56844
11,5,11,1,2,28,95288
14,9,11,2,1,28,65753
23,6,11,2,1,28,85446
14,2,11,2,2,28,877
11,2,11,2,2,28,35337
10,3,12,1,1,28,19885
5,7,12,1,2,28,21674
12,14,12,1,2,28,80997
7,9,12,2,1,28,97707
21,13,12,2,1,28,32322
8,2,12,2,2,28,85322
12,2,13,1,1,28,9507
11,1,13,1,1,28,55093
17,1,13,1,2,28,39939
16,6,13,2,1,28,36760
13,9,13,2,1,28,31378
13,9,13,2,2,28,30802
21,8,13,2,2,28,27864
5,6,14,1,1,28,66759
3,5,14,1,2,28,5897
16,13,14,1,2,28,58425
23,9,14,2,1,28,28868
8,1,14,2,1,28,78140
10,7,14,2,2,28,64005
18,6,15,1,1,28,60390
12,11,15,1,1,28,34268
13,13,15,1,2,28,67636
12,7,15,1,2,28,16468
8,13,15,2,1,28,54897
15,6,15,2,2,28,84425
4,13,15,2,2,28,75715
10,14,1,1,1,29,91306
8,5,1,1,1,29,94650
6,14,1,1,2,29,7665
9,11,1,2,1,29,82156
13,6,1,2,1,29,36093
16,11,1,2,2,29,60673
13,9,1,2,2,29,99349
2,13,2,1,1,29,89073
7,15,2,1,2,29,18435
14,5,2,1,2,29,94732
10,4,2,2,1,29,76587
13,2,2,2,1,29,77202
10,4,2,2,2,29,39169
24,12,3,1,1,29,75876
13,15,3,1,1,29,70644
2,12,3,1,2,29,38979
6,4,3,2,1,29,32239
12,11,3,2,1,29,89996
17,3,3,2,2,29,28598
